"""00000""",0,0,0,6,3,15000,4.0,12,0,55,2,0.0,0,0,4,4,0,45,0.0,"""000000000000""",3,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,3,3,2258,3.2,12,0,57,2,0.0,0,0,4,0,0,45,0.0,"""000000000000""",5,0,0,10,0,0.0,2002,2
"""00084""",1,1,1,3,1,20900,0.0,12,25,61,2,0.0,3,10,4,0,0,70,0.0,"""000200100S00""",4,0,0,12,0,0.0,2002,4
"""00000""",1,1,1,1,2,12200,3.5,12,5,60,2,0.0,1,0,4,0,0,70,0.0,"""000000007001""",5,0,0,13,0,0.0,2002,2
"""00000""",0,0,0,2,3,7511,0.0,12,4,55,2,0.0,0,0,6,3,0,70,0.0,"""000001297402""",1,0,0,10,0,0.0,2002,4
"""00000""",0,0,1,6,3,22908,0.0,12,3,55,2,0.0,0,0,4,3,0,70,0.0,"""000025C08000""",5,46,0,10,0,0.0,2002,4
"""00000""",0,0,0,2,3,1984,0.0,8,1,56,2,0.07,0,0,2,0,0,70,0.07,"""000000000000""",4,0,0,9,0,0.04,2002,2
"""00000""",0,0,0,1,3,2400,0.0,12,3,62,2,0.0,0,0,4,4,0,70,0.0,"""000FM0368_00""",4,0,0,11,0,0.0,2002,2
"""00000""",0,1,0,4,3,15500,0.0,12,14,55,2,0.0,1,0,4,0,0,70,0.0,"""000000590200""",4,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,5,3,17059,0.0,12,2,60,2,0.0,0,12,5,3,0,70,0.0,"""00000B051N00""",4,40,0,11,0,0.0,2002,4
"""00000""",0,0,0,3,3,6370,0.0,12,4,55,2,0.27,0,0,4,2,0,70,0.0,"""000000000000""",5,0,0,12,0,0.0,2002,2
"""00000""",0,0,0,4,3,9850,3.4,10,1,52,2,0.0,0,0,4,4,0,45,0.0,"""000000000000""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,1,3,760,3.3,10,6,52,2,0.22,0,0,4,4,0,60,0.0,"""000000000000""",5,0,0,11,0,0.0,2002,2
"""00000""",0,0,1,5,2,16700,0.0,11,6,60,2,0.0,0,0,6,3,0,70,0.0,"""000000080900""",5,70,0,10,0,0.0,2002,4
"""00000""",0,0,0,4,3,8893,2.5,12,1,58,2,0.0,0,0,4,4,0,70,0.0,"""020131540100""",1,42,0,12,0,0.0,2002,2
"""00000""",0,0,0,1,3,4200,0.0,12,3,70,2,0.0,0,0,4,2,0,70,0.0,"""00000000B200""",5,0,0,13,0,0.0,2002,4
"""00000""",0,0,0,4,3,10358,4.3,12,2,56,2,0.0,0,0,4,4,0,55,0.0,"""000000001A00""",4,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,2,3,1120,4.0,11,0,58,2,0.0,0,0,3,4,0,45,0.0,"""010881390400""",5,0,0,12,0,0.0,2002,2
"""00000""",0,0,0,3,3,2700,2.0,14,2,65,2,0.0,0,0,3,4,0,70,0.0,"""000000000000""",3,20,0,11,0,0.0,2002,2
"""00215""",1,0,1,1,1,13821,0.0,11,5,50,2,0.0,0,10,5,0,1,70,0.0,"""000000021500""",4,0,0,11,0,0.48,2002,4
"""00000""",0,3,0,5,3,20800,2.8,11,4,64,2,0.0,1,0,6,4,0,70,0.02,"""029908601100""",2,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,2,3,3950,5.0,13,1,60,2,0.0,0,0,6,4,0,55,0.0,"""000000000000""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,3,3,8970,0.0,11,3,55,2,0.0,0,0,4,3,0,55,0.0,"""000000000000""",1,28,0,10,0,0.0,2002,2
"""00695""",1,0,1,8,1,176007,0.0,12,4,55,2,0.0,0,11,4,0,0,70,0.0,"""006950000000""",2,0,0,9,0,0.0,2002,7
"""     """,0,0,0,4,3,14483,3.1,12,3,60,2,0.0,0,0,5,2,0,55,0.0,"""000000000000""",3,60,0,11,0,0.0,2002,2
"""00000""",0,0,1,4,3,12500,1.8,12,8,100,1,0.0,0,0,4,4,0,70,0.0,"""000000005007""",1,50,0,8,0,0.0,2002,2
"""00000""",0,1,1,1,3,3450,3.8,12,32,53,2,0.0,1,0,4,0,0,70,0.0,"""000000009701""",5,0,0,11,0,0.0,2002,2
"""00029""",1,0,1,2,1,27500,2.9,12,7,65,2,0.0,0,40,5,0,0,70,0.0,"""002930003000""",5,0,0,11,0,0.0,2002,4
"""00000""",0,0,0,4,3,5000,3.0,11,3,60,2,0.0,0,0,4,4,0,45,0.0,"""005500002900""",5,50,0,10,0,0.0,2002,2
"""00000""",0,0,0,1,3,1375,2.9,12,1,55,2,0.0,0,0,4,4,0,55,0.0,"""000000000000""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,1,3,2000,3.6,13,4,65,2,0.0,0,0,5,4,0,70,0.0,"""""",5,0,0,11,0,0.0,2002,3
"""00000""",0,0,0,3,3,13271,0.0,12,2,60,2,0.0,0,0,6,4,0,70,0.0,"""000000032N00""",5,0,0,12,0,0.0,2002,2
"""00075""",1,0,1,4,1,94553,3.7,12,8,65,2,0.109,0,26,6,0,0,70,0.0,"""000000007500""",5,0,0,10,0,0.0,2002,6
"""00000""",0,0,0,1,3,768,3.4,12,0,50,2,0.0,0,0,3,0,0,70,0.0,"""000000000000""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,3,3,2300,4.0,12,0,55,2,0.0,0,0,4,4,0,45,0.0,"""000000ZR1101""",4,0,0,9,0,0.0,2002,2
"""00000""",0,0,1,6,2,22000,3.7,12,8,55,2,0.0,0,68,5,3,0,70,0.0,"""000000002500""",5,0,0,11,0,0.0,2002,4
"""00075""",1,1,1,3,1,73700,3.2,12,14,52,2,0.0,1,24,5,0,0,70,0.0,"""021104010000""",4,0,0,8,0,0.0,2002,7
"""00000""",0,0,0,3,3,3300,3.5,10,3,55,2,0.0,0,0,4,4,0,45,0.0,"""005553000000""",5,0,0,11,0,0.0,2002,2
"""00000""",0,0,0,1,3,2200,4.5,11,1,54,2,0.0,0,0,4,3,0,70,0.0,"""000004170800""",4,15,0,10,0,0.0,2002,2
"""00090""",1,1,1,1,1,6300,2.9,12,16,60,2,0.0,1,6,5,0,0,60,0.0,"""000000I09001""",4,0,0,13,0,3.208,2002,4
"""00000""",0,0,0,2,3,2540,2.9,12,1,60,2,0.0,0,0,3,4,0,55,0.0,"""000000000000""",5,77,0,12,0,0.0,2002,2
"""00000""",0,0,0,6,2,22136,0.0,12,3,60,2,0.0,0,0,4,0,0,70,0.0,"""123-35THAV00""",2,0,0,11,0,0.0,2002,4
"""00000""",1,1,1,3,2,14000,4.3,12,9,60,2,0.0,1,30,4,0,0,70,0.0,"""000002007400""",5,0,0,13,0,0.0,2002,4
"""00000""",0,0,0,3,3,11855,0.0,17,3,60,2,0.117,0,0,6,4,0,60,0.0,"""KY0055_00000""",1,0,0,10,0,0.106,2002,2
