114,0.0,2084,1.403,0,0.0,0,0,1681,0,2084000000,0,0,0,2004,0,4,0.0,0.0,1,3,2,0,0,0.0,0.0,0
311,0.0,0,8.035,0,0.0,0,0,1192,0,9.4006E+11,0,0,0,2004,0,3,0.0,0.0,1,3,4,0,0,0.0,0.0,0
32,0.0,0,1.424,1,0.0,0,0,1455,0,04085C305125,0,0,0,2004,1,4,0.0,0.0,0,0,6,0,0,0.0,4.104,0
0,0.0,80,3.56,0,0.0,1,0,3607,0,370030,0,0,0,2004,0,0,0.0,0.2,31,1,4,8,0,0.2,18.35,1
0,0.0,52,3.804,2,0.0,1,0,3403,0,11963,0,0,0,2004,1,0,0.0,3.3,9,2,2,3,0,6.51,0.0,0
0,0.0,035N,9.449,1,0.0,0,0,2506,0,035N0653300,100,0,0,2004,1,0,0.0,1.13,3,3,4,0,0,2.24,105.22,0
0,0.0,US030,10.627,4,0.0,1,0,539,0,1190016000,0,0,0,2004,1,0,0.111,0.0,3,2,2,0,0,0.392,15.49,0
163,0.0,1,1.669,0,0.0,1,0,3568,0,12079,0,0,0,2004,0,3,0.0,0.0,4,2,6,8,0,0.29,27.31,0
301,0.0,0,3.084,0,0.0,0,0,1455,0,07037Q078100,0,0,0,2004,0,4,0.0,0.0,0,0,6,0,0,0.0,0.772,0
300,0.0,0,2.416,0,0.0,0,0,1066,0,08065Y474105,0,0,1,2004,0,3,0.0,0.0,0,0,6,0,0,0.0,2.736,0
27,0.0,0,6.932,0,0.0,0,0,1257,0,1.1135E+11,0,0,0,2004,0,4,0.0,0.0,2,6,6,0,0,0.58,0.0,0
0,0.0,0,4.668,0,0.0,0,0,1509,0,08065G146100,0,0,1,2004,0,3,0.0,0.0,1,0,1,0,0,0.0,0.0,0
25,0.0,0,1.749,0,0.0,0,0,1610,0,62600200000,0,0,0,2004,0,0,0.0,0.0,0,5,4,0,0,1.28,0.0,0
0,0.0,_US0080_,1.472,1,0.0,1,0,3605,0,9503000000,0,0,0,2004,1,0,0.0,1.4,7,2,2,2,0,3.457,9.696,0
0,0.0,0,5.58,0,0.0,0,0,966,0,03007Y710100,0,0,1,2004,0,4,0.0,0.0,0,0,6,0,0,0.32,0.0,0
135,0.0,0,1.387,0,0.0,0,0,347,0,C01195008900,0,0,1,2004,0,4,0.0,0.0,1,0,1,0,0,0.32,14.323,0
0,0.0,90,2.172,1,0.0,1,0,3028,0,I00090160068,0,0,0,2004,1,0,0.0,3.3,22,1,2,6,0,5.93,160.688,1
0,0.0,10000053,12.106,1,0.0,0,0,1516,0,07110D0053AA,54,0,0,2004,1,0,0.0,0.0,6,5,3,0,0,3.0,0.0,0
0,0.0,91,2.22,0,0.0,0,0,1394,0,89091 230490,0,0,0,2004,0,2,0.0,0.25,1,3,1,0,0,0.36,230.26,0
288,0.0,0000011E,1.887,0,0.0,1,0,3794,0,8201S0341570,0,0,0,2004,0,3,0.0,0.41,1,2,2,3,0,0.52,15.7,0
0,0.0,0,1.0,1,0.0,0,0,2528,0,s30011000138,0,0,0,2004,1,0,0.0,0.0,3,0,2,0,0,0.0,0.0,0
0,0.0,2,6.484,1,0.0,0,0,1593,0,554,100,0,0,2004,1,0,0.0,0.0,8,3,2,0,0,0.65,9.4,0
244,0.0,109,3.308,0,0.0,0,0,472,0,76155E0109AA,0,0,1,2004,0,4,0.0,0.0,5,7,6,0,0,0.0,0.0,0
0,0.0,PA027,46.437,1,0.0,0,0,1372,0,890012034,30,0,0,2004,1,0,0.0,0.344,10,3,3,0,0,0.382,12.06,0
11,0.0,3,1.34,0,0.0,0,0,3508,0,829002,0,0,0,2004,0,0,0.0,0.14,5,3,6,0,0,0.15,144.24,0
0,0.0,15,1.304,0,0.0,1,0,4118,0,I00015192022,0,0,0,2004,0,0,0.0,0.502,3,1,2,4,0,0.872,192.226,1
0,0.0,270,13.344,1,0.0,0,0,2896,0,1090,100,0,0,2004,1,0,0.0,0.0,3,2,2,0,0,1.27,3.75,0
16,0.0,0000190I,2.281,0,0.0,1,0,4008,0,3005728,0,0,0,2004,0,0,0.0,1.04,6,1,2,6,0,1.54,7.2,1
12,0.05,0,28.807,0,0.0,0,0,3493,0,6.15E+11,0,0,0,2004,0,3,0.0,0.0,1,0,6,0,0,0.1,0.0,0
0,0.0,7,3.924,1,0.0,1,0,2128,0,70025730,0,0,0,2004,2,0,0.0,0.213,3,2,3,0,0,0.253,25.723,0
142,0.0,0,3.225,0,0.0,0,0,1665,0,4.0212E+11,0,0,0,2004,1,2,0.0,0.0,2,0,4,0,0,0.296,8.136,0
12,0.0,95,4.878,0,0.0,1,0,6015,0,1.0095E+11,0,0,0,2004,0,0,0.0,0.28,5,1,2,12,0,0.28,9.66,1
194,0.0,0,1.47,0,0.0,0,0,1059,0,SX792O023000,0,0,0,2004,0,3,0.0,0.0,4,0,1,0,0,0.0,0.0,0
117,0.0,0,1.728,1,0.0,0,0,1752,0,06029F290105,0,0,0,2004,1,3,0.0,0.0,3,0,6,0,0,0.22,1.84,0
25,0.0,23,28.896,0,0.0,0,0,2510,0,1300120510,0,0,0,2004,0,3,0.0,0.0,1,2,2,8,0,0.77,32.718,0
170,0.0,599,2.147,0,0.0,0,0,1936,0,599007143,0,0,0,2004,0,3,0.0,0.673,1,3,2,4,0,0.673,7.143,0
0,0.0,85,1.0,1,0.0,1,0,4981,0,I-0085000095,0,0,0,2004,1,0,0.0,1.4,13,1,2,6,0,2.95,60.32,1
21,0.0,0,17.014,0,0.0,0,0,3158,0,8.65255E+11,0,0,0,2004,0,3,0.0,0.0,2,0,6,0,0,0.0,0.0,0
416,0.0,0,1.0,0,0.0,0,0,1293,0,7E+11,0,0,0,2004,0,4,0.0,0.0,2,0,1,0,0,0.0,0.0,0
6,0.0,114,29.253,1,0.0,0,0,1564,0,40811090011,0,0,0,2004,1,3,0.0,0.0,1,3,2,0,0,0.677,0.0,0
259,0.0,95,1.0,0,0.0,1,0,8413,0,094H306,0,0,0,2004,0,0,0.0,0.109,2,1,2,10,1,0.55,93.74,1
122,0.0,_US0062_,2.37,0,0.0,1,0,1908,0,38001009863,0,0,0,2004,0,3,0.0,0.341,4,2,6,0,0,1.262,227.033,0
0,0.0,I 078,1.002,2,0.0,1,0,2962,0,60078032664,0,0,0,2004,1,0,0.0,0.067,24,1,2,4,0,0.6,32.612,1
369,0.0,0,2.588,0,0.0,0,0,1511,0,3.34948E+11,0,0,0,2004,0,0,0.0,0.0,2,0,1,0,0,0.51,0.0,0
0,0.0,2,2.986,1,0.0,1,0,3189,0,02115B0002CC,0,0,0,2004,1,0,0.0,0.2,6,2,2,3,0,0.33,94.54,0
0,0.0,0,6.038,0,0.0,0,0,1698,0,8.37516E+11,0,0,0,2004,0,4,0.0,0.25,1,0,1,0,0,0.46,7.318,0
0,0.0,321,8.983,1,0.0,0,0,2426,0,US0321000423,70,0,0,2004,1,0,0.0,0.81,3,2,5,0,0,2.7,12.2,0
0,0.0,2190,4.438,0,0.0,1,0,1665,0,2002347,0,0,0,2004,0,4,0.0,0.2,1,2,2,0,0,0.43,1.97,0
489,0.0,13,1.352,0,0.0,0,0,3554,0,1.00135E+11,0,0,0,2004,0,3,0.0,0.0,2,2,2,4,0,0.64,0.67,0
93,0.0,9,3.219,0,0.0,0,0,3252,0,900290,0,0,0,2004,0,3,0.0,0.0,3,3,6,0,0,0.47,97.4,0
238,0.0,0000157A,1.606,0,0.0,1,0,3568,0,013-9874-157,0,0,0,2004,0,0,0.0,0.34,1,3,2,2,0,0.602,2.222,0
0,0.0,56,8.762,0,0.0,0,0,1726,0,5600124360,0,0,0,2004,0,0,0.0,0.1,2,3,5,0,0,0.42,24.0,0
105,0.0,64,1.001,0,0.0,1,0,3921,0,60640000674,0,0,0,2004,0,0,0.0,0.0,12,1,2,0,0,0.16,6.74,1
0,0.0,1920,3.221,0,0.0,0,0,3087,0,1920003910,0,0,0,2004,0,4,0.0,0.058,0,7,5,0,0,0.162,6.293,0
28,0.0,0,2.393,0,0.0,0,0,1917,0,B36405001010,0,0,0,2004,0,4,0.0,0.0,1,0,2,0,0,0.184,28.392,0
70,0.0,40,3.221,1,0.0,1,0,6356,0,FHWASAMP0024,0,0,0,2004,0,0,0.0,1.193,3,1,3,2,0,1.873,159.479,1
0,0.0,PR 101,1.0,1,0.0,0,0,1254,0,101008500,0,0,0,2004,3,0,0.0,0.162,2,3,1,0,0,0.0,5.282,0
0,0.0,7,6.804,1,0.0,0,0,1293,0,_____7  3740,10,0,0,2004,3,0,0.0,0.19,3,3,4,0,0,0.172,3.74,0
0,0.0,15,1.656,0,0.0,0,0,1374,0,5.80015E+11,0,0,1,2004,0,4,0.0,0.0,12,3,4,0,0,0.105,10.495,0
0,0.0,27,10.26,0,0.0,0,0,975,0,11314,0,0,0,2004,0,2,0.0,0.12,1,3,1,0,0,0.23,0.0,0
0,0.0,0,13.307,1,0.0,0,0,1593,0,3.12031E+11,30,0,0,2004,1,0,0.0,0.0,7,0,3,0,0,3.15,0.0,0
14,0.0,0,32.384,1,0.0,0,0,794,0,YMWGGU000000,0,0,0,2004,1,4,0.0,0.0,1,7,6,0,0,0.0,0.0,0
440,0.0,PR 194,1.0,0,0.0,3,0,1598,0,194002616,0,0,0,2004,0,3,0.0,0.342,0,3,1,0,0,0.528,2.517,0
0,0.0,20,3.243,3,0.0,0,0,2532,0,20060839,40,0,0,2004,1,0,0.0,2.853,14,3,3,0,0,8.115,60.839,0
0,0.0,PA120,46.437,1,0.0,0,0,1606,0,1050042316,23,0,0,2004,1,0,0.0,0.552,0,3,2,0,0,0.552,41.863,0
0,0.0,55,1.929,1,0.0,1,0,3677,0,2.60001E+11,0,0,0,2004,1,0,0.0,0.0,1,1,4,11,1,3.43,6.321,1
0,0.0,227,2.648,1,0.0,0,0,1480,0,227011196,100,0,0,2004,1,4,0.0,0.0,13,3,2,0,0,0.0,20.744,0
0,0.0,1,1.718,0,0.0,0,0,1347,0,24157C0001AL,0,0,0,2004,0,4,0.0,0.21,5,3,6,0,0,0.21,46.14,0
282,0.0,_SH0121_,1.0,0,0.0,1,0,1305,0,36404021536,0,0,0,2004,0,1,0.0,1.518,3,3,2,4,0,1.768,55.864,0
0,0.0,0,27.05,0,0.0,0,0,3077,0,30400001880,0,0,0,2004,0,0,0.0,0.0,0,0,6,0,0,0.0,6.775,0
31,0.0,0,3.402,0,0.0,0,0,1513,0,490 13,0,0,0,2004,0,0,0.0,0.0,1,0,5,0,0,0.0,0.0,0
227,0.0,0,6.211,0,0.0,0,0,1721,0,570550,0,0,0,2004,0,0,0.0,0.0,1,0,6,0,0,0.0,0.0,0
4,0.0,I-76,1.0,0,0.0,1,0,12373,0,0076  001260,0,0,0,2004,0,0,0.0,0.0,4,1,2,1,0,0.31,1.25,1
0,0.0,I 079,1.005,1,0.0,1,0,3581,0,2.00079E+11,0,0,0,2004,1,0,0.0,0.497,6,1,2,4,0,0.497,6.086,1
22,0.0,39,4.748,0,0.0,0,0,560,0,460000308,0,0,0,2004,0,3,0.0,0.0,1,3,3,0,0,1.06,16.544,0
152,0.0,0,6.447,0,0.0,0,0,1682,0,66N030001970,0,0,0,2004,0,4,0.0,0.0,0,0,6,0,0,0.18,0.0,0
55,0.0,IS00095,1.302,1,0.0,1,0,6168,0,95  8390,0,0,0,2004,1,0,0.0,1.6,4,1,2,6,0,2.87,61.4,1
0,0.0,59,6.756,1,0.0,1,0,2582,0,40600117240,0,0,0,2004,1,0,0.0,0.0,14,1,2,4,0,1.79,17.24,1
28,0.0,_IH0410_,1.024,0,0.0,0,0,1641,0,052104A13584,0,0,0,2004,0,0,0.0,0.0,1,3,1,0,0,3.477,21.293,0
0,0.0,_SH0070_,16.562,1,0.0,0,0,1587,0,10505000551,70,0,0,2004,1,4,0.0,0.0,5,3,2,0,0,6.811,277.388,0
281,0.0,I 081,1.063,0,0.0,1,0,6012,0,7900002451,0,0,0,2004,0,0,0.0,0.265,6,1,2,3,0,0.179,9.666,1
0,0.0,32,3.963,0,0.0,0,0,1726,0,3200100640,0,0,0,2004,0,0,0.0,0.0,2,3,6,0,0,0.18,0.64,0
